cell_id,month,start_date,end_date,ndvi_mean,ndbi_mean,ndwi_mean,ndvi_std,ndbi_std,ndwi_std,valid_pixel_count,valid_pixel_fraction,viirs_avg_rad_mean,viirs_avg_rad_std,viirs_cf_cvg_mean,viirs_cf_cvg_min,viirs_cf_cvg_max,viirs_valid_pixel_count,viirs_valid_pixel_fraction,era5_temperature_mean,era5_temperature_min,era5_temperature_max,era5_precipitation_total,era5_wind_speed_mean,era5_wind_speed_max,era5_observation_count,era5_source_lat,era5_source_lon
cell_09_11,2026-01,2026-01-01,2026-02-01,0.12596543316418207,0.022616531273344946,-0.16736346761230703,0.12411720121204063,0.08015647256595275,0.1261497841642993,626,1.0,35.24832070763432,4.4280186595437465,13.0,13,13,4,1.0,12.78709527292575,3.8849884033203352,23.66480407714846,71.85790211777388,2.1360210534430633,4.534709002771359,744,28.550130595746854,77.3503538207012
cell_09_11,2026-02,2026-02-01,2026-03-01,0.18804784459969398,0.043376120154243344,-0.24734279857364935,0.14011397849871796,0.08157519027373485,0.12493647996654529,626,1.0,42.69283589320398,4.320048749591311,13.238805970149254,13,14,4,1.0,17.43221444629507,8.933526611328148,29.999063110351585,13.127932867668335,2.1187956648938395,5.0348652182660745,672,28.550130595746854,77.3503538207012
cell_09_11,2026-03,2026-03-01,2026-04-01,0.18770851163942925,0.06147714453327333,-0.25691146043128976,0.15476654127700568,0.09931157965662725,0.13762666711161373,626,1.0,43.59832003579211,2.880098733997691,6.2388059701492535,6,7,4,1.0,23.486148329704196,12.387185668945335,35.04346618652346,25.63281702000353,2.4442393030525666,5.951822472746138,744,28.550130595746854,77.3503538207012
cell_09_11,2026-04,2026-04-01,2026-05-01,0.21333134326504097,0.0626018525191296,-0.29053473720235123,0.14216756666174749,0.09896258748470593,0.12747757344192012,626,1.0,38.42843213721887,4.195559151671375,12.332089552238806,12,13,4,1.0,28.22539458804655,14.59046325683596,41.826699829101585,27.523238570719144,2.628341797420119,6.7251680559892115,720,28.550130595746854,77.3503538207012
cell_09_11,2026-05,2026-05-01,2026-06-01,0.20333422219800412,0.04100551118334235,-0.2531363640017121,0.13669864306219873,0.07984449792629715,0.11608283152390352,626,1.0,36.82249985879927,1.4243323500086176,13.0,13,13,4,1.0,31.5934348239691,20.010919189453148,43.86916503906252,37.97842850531907,3.0588742222268053,8.547642362958527,744,28.550130595746854,77.3503538207012
cell_09_11,2026-06,2026-06-01,2026-07-01,0.19485679136782302,0.033327725812058506,-0.2471190613028112,0.13560981584826126,0.08250582958476783,0.11878493063600976,626,1.0,40.09723977900264,4.93445611950131,10.667910447761194,10,11,4,1.0,32.46565348307268,22.80164489746096,42.502969360351585,28.392810713970817,2.2734756367232243,7.836019424001784,720,28.550130595746854,77.3503538207012
cell_09_12,2026-01,2026-01-01,2026-02-01,0.30554133784017357,-0.03980989677399525,-0.31439368271290763,0.1417827763105295,0.08886557135369985,0.10277460016436409,645,1.0,25.46635755558604,5.019165627415428,13.0,13,13,4,1.0,12.78709527292575,3.8849884033203352,23.66480407714846,71.85790211777388,2.1360210534430633,4.534709002771359,744,28.550130595746854,77.3503538207012
cell_09_12,2026-02,2026-02-01,2026-03-01,0.4206644228679331,-0.0671433247232259,-0.4276547442418638,0.21680490329262717,0.1118135054039438,0.15570118461791485,645,1.0,31.957388310907636,5.784904346779821,14.0,14,14,4,1.0,17.43221444629507,8.933526611328148,29.999063110351585,13.127932867668335,2.1187956648938395,5.0348652182660745,672,28.550130595746854,77.3503538207012
cell_09_12,2026-03,2026-03-01,2026-04-01,0.43401752783228187,-0.08921919279428021,-0.45130710983336103,0.24107942846898095,0.14833632244752576,0.1842810799469484,645,1.0,34.2424736940574,7.036505544152213,7.0,7,7,4,1.0,23.486148329704196,12.387185668945335,35.04346618652346,25.63281702000353,2.4442393030525666,5.951822472746138,744,28.550130595746854,77.3503538207012
cell_09_12,2026-04,2026-04-01,2026-05-01,0.4329936058423383,-0.07516192977242299,-0.4520724002295941,0.22722500232705622,0.11929455230459916,0.18432792411487622,645,1.0,28.10982783471596,4.881641548092586,13.0,13,13,4,1.0,28.22539458804655,14.59046325683596,41.826699829101585,27.523238570719144,2.628341797420119,6.7251680559892115,720,28.550130595746854,77.3503538207012
cell_09_12,2026-05,2026-05-01,2026-06-01,0.3935100047856854,-0.06371092237022219,-0.40655368582717416,0.19427277870974172,0.10927158005678876,0.1491140675905482,645,1.0,29.933402608760034,7.359455191555646,13.0,13,13,4,1.0,31.5934348239691,20.010919189453148,43.86916503906252,37.97842850531907,3.0588742222268053,8.547642362958527,744,28.550130595746854,77.3503538207012
cell_09_12,2026-06,2026-06-01,2026-07-01,0.3792718796961811,-0.06574977478276925,-0.3960339143516781,0.1988887027347444,0.10914422319693505,0.15448151575541802,645,1.0,28.31233708227623,4.462652039563887,10.0,10,10,4,1.0,32.46565348307268,22.80164489746096,42.502969360351585,28.392810713970817,2.2734756367232243,7.836019424001784,720,28.550130595746854,77.3503538207012
cell_09_13,2026-01,2026-01-01,2026-02-01,0.2263513188114078,-0.08039981503886814,-0.18776197056263805,0.28040114406635963,0.12079945723397692,0.24916360495645737,629,1.0,17.90324520591079,4.31497684548798,13.0,13,13,4,1.0,12.78709527292575,3.8849884033203352,23.66480407714846,71.85790211777388,2.1360210534430633,4.534709002771359,744,28.550130595746854,77.3503538207012
