cell_id,start_date,end_date,viirs_avg_rad_mean,viirs_avg_rad_std,viirs_cf_cvg_mean,viirs_cf_cvg_min,viirs_cf_cvg_max,viirs_valid_pixel_count,viirs_valid_pixel_fraction
cell_14_00,2024-03-01,2024-04-01,57.410370551215266,7.228569026543935,13.933333333333332,13,14,4,1.0
cell_14_01,2024-03-01,2024-04-01,53.104849786900765,3.8619806598040625,13.876865671641795,13,14,4,1.0
cell_14_02,2024-03-01,2024-04-01,55.911035142626076,3.2919694432201405,14.524999999999999,13,15,4,1.0
cell_14_03,2024-03-01,2024-04-01,71.7638748244734,11.286256850694057,14.890728476821193,14,15,4,1.0
cell_14_04,2024-03-01,2024-04-01,63.59020865835795,9.722820741959463,13.571428571428571,13,15,4,1.0
cell_14_05,2024-03-01,2024-04-01,49.2822661133947,5.180000305175781,13.0,13,13,2,1.0
cell_14_06,2024-03-01,2024-04-01,44.52761242994622,1.4849987030029297,13.0,13,13,2,1.0
cell_14_07,2024-03-01,2024-04-01,48.339927106098614,2.4300003051757812,13.0,13,13,2,1.0
cell_14_08,2024-03-01,2024-04-01,51.24882232441622,1.2739783693432054,13.955882352941178,13,15,3,1.0
cell_14_09,2024-03-01,2024-04-01,36.04269045769574,14.743972551680445,15.800664451827243,14,16,5,1.0
cell_14_10,2024-03-01,2024-04-01,12.439051052675408,6.9550246382591645,14.0,14,14,4,1.0
cell_14_11,2024-03-01,2024-04-01,16.64007435627838,19.712808296774217,14.14179104477612,14,15,4,1.0
cell_14_12,2024-03-01,2024-04-01,32.55146063758193,24.292316997208246,15.0,15,15,4,1.0
cell_14_13,2024-03-01,2024-04-01,52.03335898669797,26.302157501979952,15.0,15,15,4,1.0
cell_14_14,2024-03-01,2024-04-01,70.11163751254739,22.209451572246042,14.736059479553905,14,15,4,1.0
cell_14_15,2024-03-01,2024-04-01,64.87739969889324,23.702869097705992,14.143333333333334,14,15,4,1.0
cell_14_16,2024-03-01,2024-04-01,50.95899319488731,16.717029867405877,14.0,14,14,4,1.0
cell_14_17,2024-03-01,2024-04-01,56.056678900078154,8.556930268033776,13.768656716417912,13,15,4,1.0
cell_14_18,2024-03-01,2024-04-01,56.74194705977422,4.167595262451332,13.494382022471909,13,15,4,1.0
cell_14_19,2024-03-01,2024-04-01,51.97988833459336,1.1172623545936837,14.345724907063197,13,15,4,1.0
cell_15_00,2024-03-01,2024-04-01,67.88136130165456,8.2146898450946,14.881720430107528,14,15,4,1.0
cell_15_01,2024-03-01,2024-04-01,57.86731656813463,4.074563335168482,14.890728476821193,14,15,4,1.0
cell_15_02,2024-03-01,2024-04-01,51.57610296052078,2.8958707621253015,14.955172413793104,14,15,4,1.0
cell_15_03,2024-03-01,2024-04-01,46.929405453479866,1.6949996948242188,15.0,15,15,2,1.0
cell_15_04,2024-03-01,2024-04-01,42.90144962183162,2.020000457763672,13.579925650557623,13,15,2,1.0
cell_15_05,2024-03-01,2024-04-01,40.42197785448672,0.8549995422363281,13.76492537313433,13,14,2,1.0
cell_15_06,2024-03-01,2024-04-01,41.15892538847746,6.884970740160182,14.0,14,14,3,1.0
cell_15_07,2024-03-01,2024-04-01,43.843420757407756,9.73911235857889,14.096345514950164,14,15,4,1.0
cell_15_08,2024-03-01,2024-04-01,45.68727146495472,12.020085148259867,14.929292929292929,14,15,4,1.0
cell_15_09,2024-03-01,2024-04-01,28.880448298667794,11.942949453681823,14.98134328358209,14,15,5,1.0
cell_15_10,2024-03-01,2024-04-01,16.349067325022684,17.278743362759407,14.007462686567166,14,15,4,1.0
cell_15_11,2024-03-01,2024-04-01,37.325148767499776,25.027692773374014,14.25,14,16,4,1.0
cell_15_12,2024-03-01,2024-04-01,73.20234782660185,15.569855457044369,15.12313432835821,15,16,4,1.0
cell_15_13,2024-03-01,2024-04-01,96.15163842650958,9.002820370309523,15.163879598662207,15,16,4,1.0
cell_15_14,2024-03-01,2024-04-01,109.29298115408183,2.156748043846628,15.0,15,15,4,1.0
cell_15_15,2024-03-01,2024-04-01,99.73959125689605,11.750643370363452,14.667910447761196,14,15,4,1.0
cell_15_16,2024-03-01,2024-04-01,77.68992536166188,11.63501223385242,14.093632958801496,14,15,4,1.0
cell_15_17,2024-03-01,2024-04-01,63.700519476681386,5.669454471845806,14.579925650557618,14,15,4,1.0
cell_15_18,2024-03-01,2024-04-01,56.395842348591664,3.973067936327763,15.0,15,15,4,1.0
cell_15_19,2024-03-01,2024-04-01,52.53006685102307,1.456717607988314,15.0,15,15,4,1.0
cell_16_00,2024-03-01,2024-04-01,61.62164833619423,6.502255596567587,15.0,15,15,4,1.0
cell_16_01,2024-03-01,2024-04-01,65.20453579984189,1.480001449584961,15.0,15,15,2,1.0
cell_16_02,2024-03-01,2024-04-01,57.288657288053145,7.880001068115234,15.0,15,15,2,1.0
cell_16_03,2024-03-01,2024-04-01,44.53044794566596,4.899999618530273,15.0,15,15,2,1.0
cell_16_04,2024-03-01,2024-04-01,37.653954093136,2.4250011444091797,14.305970149253731,14,15,2,1.0
cell_16_05,2024-03-01,2024-04-01,31.772284690907448,3.2909900290526255,14.0,14,14,4,1.0
cell_16_06,2024-03-01,2024-04-01,26.994815953997865,2.0849523139092927,14.08695652173913,14,15,4,1.0
cell_16_07,2024-03-01,2024-04-01,24.5199997719754,0.7570337155895808,14.868913857677901,14,15,4,1.0
cell_16_08,2024-03-01,2024-04-01,23.529925929966254,0.5071729873023563,15.0,15,15,4,1.0
cell_16_09,2024-03-01,2024-04-01,19.421115308002918,1.910172656339372,14.996282527881043,14,15,5,1.0
cell_16_10,2024-03-01,2024-04-01,25.206269022244122,21.89958105100468,14.171641791044776,14,15,4,1.0
cell_16_11,2024-03-01,2024-04-01,67.45650917958406,16.628293611999023,15.08813559322034,15,16,4,1.0
cell_16_12,2024-03-01,2024-04-01,100.29897338665083,3.114857656371568,15.778145695364236,15,16,4,1.0
cell_16_13,2024-03-01,2024-04-01,104.26981739452404,8.216468432059614,15.54981549815498,14,16,4,1.0
cell_16_14,2024-03-01,2024-04-01,103.08003767212827,13.720692412584974,14.750000000000002,14,15,4,1.0
cell_16_15,2024-03-01,2024-04-01,98.51742476847635,12.877668415820635,14.432835820895521,13,15,4,1.0
cell_16_16,2024-03-01,2024-04-01,78.13499934637721,12.509915559896983,14.115671641791044,13,15,4,1.0
cell_16_17,2024-03-01,2024-04-01,57.777972781781074,4.291813294142454,14.690721649484537,14,15,4,1.0
cell_16_18,2024-03-01,2024-04-01,51.97735020972245,1.6125363195307854,14.665562913907287,14,15,4,1.0
cell_16_19,2024-03-01,2024-04-01,50.16429048018022,1.105112914103237,14.632727272727275,14,15,4,1.0
cell_17_00,2024-03-01,2024-04-01,52.66216411875255,3.6899986267089844,15.0,15,15,2,1.0
cell_17_01,2024-03-01,2024-04-01,60.795933367601094,4.045001983642578,15.0,15,15,2,1.0
cell_17_02,2024-03-01,2024-04-01,64.80988997843728,0.10499954223632812,15.0,15,15,2,1.0
cell_17_03,2024-03-01,2024-04-01,53.86257522480942,9.72029386922894,14.307692307692305,13,15,4,1.0
cell_17_04,2024-03-01,2024-04-01,37.79970147522581,8.01211689705359,13.890365448504985,13,14,4,1.0
cell_17_05,2024-03-01,2024-04-01,28.92421664052935,3.0525519103402563,13.966417910447763,13,14,4,1.0
cell_17_06,2024-03-01,2024-04-01,25.62171627870247,1.1991739255797946,14.779850746268657,14,15,4,1.0
cell_17_07,2024-03-01,2024-04-01,24.865223315224718,0.2321635858025489,15.0,15,15,4,1.0
cell_17_08,2024-03-01,2024-04-01,24.460894954738333,1.117640439538796,15.0,15,15,4,1.0
cell_17_09,2024-03-01,2024-04-01,22.49393852442911,3.194365200504683,15.0,15,15,4,1.0
cell_17_10,2024-03-01,2024-04-01,50.188907345399166,21.834665836531464,15.0,15,15,6,1.0
cell_17_11,2024-03-01,2024-04-01,77.49956540194425,13.344176757506373,15.0,15,15,4,1.0
cell_17_12,2024-03-01,2024-04-01,93.49702586914968,10.651621493838563,15.0,15,15,4,1.0
cell_17_13,2024-03-01,2024-04-01,94.81496013812163,4.432343821692201,14.854477611940297,14,15,4,1.0
cell_17_14,2024-03-01,2024-04-01,85.7254261172837,4.148521336400623,14.249070631970259,14,15,4,1.0
cell_17_15,2024-03-01,2024-04-01,79.41260533862643,2.787014876913519,13.993055555555554,13,15,4,1.0
cell_17_16,2024-03-01,2024-04-01,73.91036332995687,6.771643675961651,13.678807947019866,13,15,4,1.0
cell_17_17,2024-03-01,2024-04-01,61.27772524726951,5.172460529514498,14.36101083032491,14,15,4,1.0
cell_17_18,2024-03-01,2024-04-01,54.18215573676013,3.441656372818574,14.375464684014869,14,15,4,1.0
cell_17_19,2024-03-01,2024-04-01,51.163284017078915,3.104693325150568,14.373134328358208,14,15,4,1.0
cell_18_00,2024-03-01,2024-04-01,54.38970144471126,4.645000457763672,14.447761194029852,14,15,2,1.0
cell_18_01,2024-03-01,2024-04-01,63.64691349003938,7.745426682404005,14.899328859060404,14,15,4,1.0
cell_18_02,2024-03-01,2024-04-01,69.13538145147685,5.930451518876523,14.890365448504985,14,15,4,1.0
cell_18_03,2024-03-01,2024-04-01,59.04166683620877,12.754244434763143,13.825925925925926,13,15,4,1.0
cell_18_04,2024-03-01,2024-04-01,38.77739887166645,10.363721495191118,13.126394052044612,13,14,4,1.0
cell_18_05,2024-03-01,2024-04-01,28.294007226322474,4.22621271398486,13.831460674157302,13,15,4,1.0
cell_18_06,2024-03-01,2024-04-01,24.309552370612302,4.054561870579477,14.791044776119403,14,15,4,1.0
cell_18_07,2024-03-01,2024-04-01,23.30682783455684,4.02266999503681,15.0,15,15,4,1.0
cell_18_08,2024-03-01,2024-04-01,26.537384911088754,4.183487772466783,15.0,15,15,4,1.0
cell_18_09,2024-03-01,2024-04-01,32.629205751935494,7.78991307647161,15.0,15,15,4,1.0
cell_18_10,2024-03-01,2024-04-01,71.99415694104597,18.232300399327517,15.0,15,15,5,1.0
cell_18_11,2024-03-01,2024-04-01,63.45123160063331,5.121940324815046,15.0,15,15,4,1.0
cell_18_12,2024-03-01,2024-04-01,74.53022571806605,7.096361525497722,15.0,15,15,4,1.0
cell_18_13,2024-03-01,2024-04-01,86.31531382278656,5.229307649930623,15.0,15,15,4,1.0
cell_18_14,2024-03-01,2024-04-01,85.27443553596143,3.4136110636358303,15.0,15,15,4,1.0
cell_18_15,2024-03-01,2024-04-01,79.2852119824565,3.358351540477668,14.833333333333334,14,15,4,1.0
cell_18_16,2024-03-01,2024-04-01,71.62835625036438,4.462814197645745,14.582089552238804,14,15,4,1.0
cell_18_17,2024-03-01,2024-04-01,64.27119250795734,2.9228274526291833,15.0,15,15,4,1.0
cell_18_18,2024-03-01,2024-04-01,60.13022232055664,3.104120270838674,15.0,15,15,4,1.0
cell_18_19,2024-03-01,2024-04-01,58.02957513146366,4.295476932313228,15.0,15,15,4,1.0
cell_19_00,2024-03-01,2024-04-01,66.62476985501927,7.753034734555045,14.0,14,14,4,1.0
cell_19_01,2024-03-01,2024-04-01,76.84092261958384,6.0398308180807785,14.0,14,14,4,1.0
cell_19_02,2024-03-01,2024-04-01,77.72585658173062,11.759134413270123,14.0,14,14,4,1.0
cell_19_03,2024-03-01,2024-04-01,56.77287202094917,17.071221723075723,14.0,14,14,4,1.0
cell_19_04,2024-03-01,2024-04-01,31.67458905746688,10.127306836747884,14.0,14,14,4,1.0
cell_19_05,2024-03-01,2024-04-01,21.29902739657296,4.349283528156134,14.711805555555557,14,15,4,1.0
cell_19_06,2024-03-01,2024-04-01,16.652525163568136,3.554352630228268,15.0,15,15,4,1.0
cell_19_07,2024-03-01,2024-04-01,16.011613346769817,1.8622971342576837,15.0,15,15,4,1.0
cell_19_08,2024-03-01,2024-04-01,24.453918382303044,5.254385738745277,15.0,15,15,4,1.0
cell_19_09,2024-03-01,2024-04-01,46.414851032086275,14.298829002252178,15.0,15,15,4,1.0
cell_19_10,2024-03-01,2024-04-01,73.85067183935821,12.270496162014474,15.0,15,15,4,1.0
cell_19_11,2024-03-01,2024-04-01,60.99925543061385,6.434015272062631,15.0,15,15,4,1.0
cell_19_12,2024-03-01,2024-04-01,72.29574567218158,2.68963307101021,15.0,15,15,4,1.0
cell_19_13,2024-03-01,2024-04-01,74.75406787269993,7.137861417141553,15.0,15,15,4,1.0
cell_19_14,2024-03-01,2024-04-01,74.42334655137753,9.082945999211818,15.0,15,15,4,1.0
cell_19_15,2024-03-01,2024-04-01,73.45929044751979,6.720886197665423,15.0,15,15,4,1.0
cell_19_16,2024-03-01,2024-04-01,70.40936227862754,4.5674409957526585,15.0,15,15,4,1.0
cell_19_17,2024-03-01,2024-04-01,69.79960426495231,8.016974314759109,15.0,15,15,4,1.0
cell_19_18,2024-03-01,2024-04-01,71.62301239114723,9.039836239259904,15.0,15,15,4,1.0
cell_19_19,2024-03-01,2024-04-01,70.29649330510034,8.012992711812167,15.0,15,15,4,1.0
cell_20_00,2024-03-01,2024-04-01,73.10253655732566,9.66121831854429,14.0,14,14,4,1.0
cell_20_01,2024-03-01,2024-04-01,83.25179111423778,8.670021556708818,14.0,14,14,4,1.0
cell_20_02,2024-03-01,2024-04-01,69.41126846199604,19.17684204588083,14.0,14,14,4,1.0
cell_20_03,2024-03-01,2024-04-01,39.208982173183514,11.455193930907067,14.0,14,14,4,1.0
cell_20_04,2024-03-01,2024-04-01,22.947416760274116,4.689141765022406,14.0,14,14,4,1.0
cell_20_05,2024-03-01,2024-04-01,15.543155974530162,2.796913223926066,14.489361702127658,14,15,4,1.0
cell_20_06,2024-03-01,2024-04-01,12.573754757310379,1.2912275932967765,14.750929368029743,14,15,4,1.0
cell_20_07,2024-03-01,2024-04-01,12.998246427792223,1.0273357782903383,14.750000000000002,14,15,4,1.0
cell_20_08,2024-03-01,2024-04-01,20.816988640115156,4.98932055798075,14.750929368029736,14,15,4,1.0
cell_20_09,2024-03-01,2024-04-01,54.35946077580075,18.172445228077983,14.723021582733814,14,15,4,1.0
cell_20_10,2024-03-01,2024-04-01,56.71580850330517,5.36934972278227,14.973597359735974,14,15,4,1.0
cell_20_11,2024-03-01,2024-04-01,53.18482605727403,9.4449126667998,15.0,15,15,6,1.0
cell_20_12,2024-03-01,2024-04-01,68.67187199967631,3.5588673542863125,15.0,15,15,4,1.0
cell_20_13,2024-03-01,2024-04-01,67.65750860902014,3.130792706995095,15.0,15,15,4,1.0
cell_20_14,2024-03-01,2024-04-01,62.58380733319183,0.4999187134471621,15.0,15,15,4,1.0
cell_20_15,2024-03-01,2024-04-01,63.87691009521485,2.499989953745722,15.0,15,15,4,1.0
cell_20_16,2024-03-01,2024-04-01,71.0744528025884,8.107282717625408,15.0,15,15,4,1.0
cell_20_17,2024-03-01,2024-04-01,82.658665879132,6.50234059732052,15.0,15,15,4,1.0
cell_20_18,2024-03-01,2024-04-01,84.63406796241874,5.286562078811992,15.0,15,15,4,1.0
cell_20_19,2024-03-01,2024-04-01,77.74402945788938,3.0690579475609607,15.0,15,15,4,1.0
cell_21_00,2024-03-01,2024-04-01,57.91895383863307,11.168218742590748,14.0,14,14,4,1.0
cell_21_01,2024-03-01,2024-04-01,66.7998242445395,6.981878532222548,14.0,14,14,4,1.0
cell_21_02,2024-03-01,2024-04-01,50.957609411093884,19.93506447369496,14.0,14,14,4,1.0
cell_21_03,2024-03-01,2024-04-01,28.41443666941683,7.047462235742345,14.0,14,14,4,1.0
cell_21_04,2024-03-01,2024-04-01,21.26503714518761,4.023036717964392,14.0,14,14,4,1.0
cell_21_05,2024-03-01,2024-04-01,15.700634184168347,2.630849488437042,14.0,14,14,4,1.0
cell_21_06,2024-03-01,2024-04-01,11.798022380515711,1.306012436304431,14.0,14,14,4,1.0
cell_21_07,2024-03-01,2024-04-01,13.334854837776959,2.5632692305292744,14.0,14,14,4,1.0
cell_21_08,2024-03-01,2024-04-01,24.983554719690467,8.187378229578169,14.0,14,14,4,1.0
cell_21_09,2024-03-01,2024-04-01,57.1952730988803,17.301396048476306,13.705479452054796,13,14,4,1.0
cell_21_10,2024-03-01,2024-04-01,48.558104617888155,8.190561883117846,14.869888475836431,13,15,4,1.0
cell_21_11,2024-03-01,2024-04-01,42.0123685822451,8.35617485601179,15.0,15,15,5,1.0
cell_21_12,2024-03-01,2024-04-01,57.609665400946334,6.975251393180273,14.97761194029851,14,15,4,1.0
cell_21_13,2024-03-01,2024-04-01,61.74284341678408,3.7787202551377206,14.619926199261995,14,15,4,1.0
cell_21_14,2024-03-01,2024-04-01,61.3605636066159,0.783019437015732,14.556291390728475,14,15,4,1.0
cell_21_15,2024-03-01,2024-04-01,63.64932239338504,5.022317105310409,14.644067796610171,14,15,4,1.0
cell_21_16,2024-03-01,2024-04-01,73.7141209005863,7.086009014080882,15.0,15,15,4,1.0
cell_21_17,2024-03-01,2024-04-01,82.15353314140916,7.4387863733670745,15.0,15,15,4,1.0
cell_21_18,2024-03-01,2024-04-01,79.09253778030623,10.790057401548886,15.0,15,15,4,1.0
cell_21_19,2024-03-01,2024-04-01,67.6491042891545,9.907699489293798,15.0,15,15,4,1.0
cell_22_00,2024-03-01,2024-04-01,40.59604637171344,7.538724559778337,14.358803986710965,14,16,4,1.0
cell_22_01,2024-03-01,2024-04-01,53.70230788117522,7.091817575593614,14.234265734265735,14,15,4,1.0
cell_22_02,2024-03-01,2024-04-01,42.10018759452448,16.361740076053838,14.131086142322095,14,15,4,1.0
cell_22_03,2024-03-01,2024-04-01,20.744775971369958,4.299246623688386,14.0,14,14,4,1.0
cell_22_04,2024-03-01,2024-04-01,17.938951292287996,2.4667846699876046,14.0,14,14,4,1.0
cell_22_05,2024-03-01,2024-04-01,14.789050937569053,2.1563916374017364,14.0,14,14,4,1.0
cell_22_06,2024-03-01,2024-04-01,12.875182699919538,1.0300971512207484,14.0,14,14,4,1.0
cell_22_07,2024-03-01,2024-04-01,17.149109370087928,3.607356059361192,14.0,14,14,4,1.0
cell_22_08,2024-03-01,2024-04-01,32.50374453969662,8.885078355886995,14.0,14,14,4,1.0
cell_22_09,2024-03-01,2024-04-01,58.65649193436352,12.989602466840617,13.16044776119403,13,14,4,1.0
cell_22_10,2024-03-01,2024-04-01,48.98582135385542,7.618913443686012,14.119402985074629,13,15,4,1.0
cell_22_11,2024-03-01,2024-04-01,39.79977613420629,4.330386480478884,14.6044776119403,13,15,4,1.0
cell_22_12,2024-03-01,2024-04-01,47.71910111745199,5.6033010243632395,14.530000000000001,14,15,5,1.0
cell_22_13,2024-03-01,2024-04-01,56.44765853881835,2.6155545792848454,14.0,14,14,4,1.0
cell_22_14,2024-03-01,2024-04-01,60.80156720574222,2.0805345152009584,14.0,14,14,4,1.0
cell_22_15,2024-03-01,2024-04-01,61.01470140200942,6.341042806081742,14.100746268656717,14,15,4,1.0
cell_22_16,2024-03-01,2024-04-01,68.3580973610949,6.000047667027938,14.499999999999998,14,15,4,1.0
cell_22_17,2024-03-01,2024-04-01,69.6579849755586,5.679033809676368,14.649253731343283,14,15,4,1.0
cell_22_18,2024-03-01,2024-04-01,66.56180450031191,5.710994761293678,14.802675585284279,14,15,4,1.0
cell_22_19,2024-03-01,2024-04-01,59.8733224076686,3.2669131366204884,14.445182724252492,14,15,4,1.0
